2)regulatorName,3)RegulatorGeneName,5)regulatedName,6)function,7)confidenceLevel 
CpxR,cpxR,cspA,+,W 
CpxR,cpxR,dgt,+,W 
CpxR,cpxR,edd,+,W 
CpxR,cpxR,exbB,+,W 
CpxR,cpxR,fimB,-,W 
CpxR,cpxR,lpxD,+,W 
CpxR,cpxR,hha,+,S 
CpxR,cpxR,skp,+,W 
CpxR,cpxR,degP,+,S 
CpxR,cpxR,lpxA,+,W 
CpxR,cpxR,metC,+,W 
CpxR,cpxR,motA,-,S 
CpxR,cpxR,motB,-,S 
CpxR,cpxR,ompC,+,S 
CpxR,cpxR,ompF,-,S 
CpxR,cpxR,pflB,+,W 
CpxR,cpxR,plsB,-,W 
CpxR,cpxR,ppiA,+,C 
CpxR,cpxR,psd,-,W 
CpxR,cpxR,rpoH,+,W 
CpxR,cpxR,sbmA,+,W 
CpxR,cpxR,sdhC,-,W 
CpxR,cpxR,slt,+,S 
CpxR,cpxR,bamE,-,W 
CpxR,cpxR,tsr,-,S 
CpxR,cpxR,ung,-,S 
CpxR,cpxR,dsbC,+,W 
CpxR,cpxR,xylE,-,C 
CpxR,cpxR,mtn,+,W 
CpxR,cpxR,yccA,+,C 
CpxR,cpxR,fdnG,+,S 
CpxR,cpxR,ldtD,+,S 
CpxR,cpxR,focA,+,W 
CpxR,cpxR,fabZ,+,W 
CpxR,cpxR,dsbA,+,S 
CpxR,cpxR,appC,-,W 
CpxR,cpxR,inaA,+,W 
CpxR,cpxR,marA,+,S 
CpxR,cpxR,marR,+,S 
CpxR,cpxR,acs,-,S 
CpxR,cpxR,csgA,-,S 
CpxR,cpxR,yhdJ,-,W 
CpxR,cpxR,marB,+,S 
CpxR,cpxR,baeS,+,S 
CpxR,cpxR,baeR,+,S 
CpxR,cpxR,eamA,-,W 
CpxR,cpxR,ydeE,-,W 
CpxR,cpxR,dgcZ,+,S 
CpxR,cpxR,bacA,+,W 
CpxR,cpxR,yidQ,+,W 
CpxR,cpxR,chaA,+,S 
CpxR,cpxR,yebE,+,S 
CpxR,cpxR,srkA,+,S 
CpxR,cpxR,rpoE,-,S 
CpxR,cpxR,nuoA,-,W 
CpxR,cpxR,mdtD,+,S 
CpxR,cpxR,galP,-,W 
CpxR,cpxR,yibN,+,W 
CpxR,cpxR,gpmM,+,W 
CpxR,cpxR,yacH,+,W 
CpxR,cpxR,rseA,-,S 
CpxR,cpxR,ettA,+,W 
CpxR,cpxR,chaB,-,S 
CpxR,cpxR,tomB,+,S 
CpxR,cpxR,yddG,+,S 
CpxR,cpxR,yhdW,-,W 
CpxR,cpxR,ampH,+,S 
CpxR,cpxR,yfaH,-,W 
CpxR,cpxR,shoB,-,S 
CpxR,cpxR,cpxQ,+,S 
CpxR,cpxR,rseD,-,S 
CpxR,cpxR,rprA,+,S 
CpxR,cpxR,cyaR,-,S 
CpxR,cpxR,fadE,-,? 
CpxR,cpxR,gmhA,-,W 
CpxR,cpxR,matA,-,W 
CpxR,cpxR,frmB,-,? 
CpxR,cpxR,yaiW,+,W 
CpxR,cpxR,ppiD,+,S 
CpxR,cpxR,pdeB,-,W 
CpxR,cpxR,glsA,-,W 
CpxR,cpxR,qmcA,-,W 
CpxR,cpxR,dsbG,+,W 
CpxR,cpxR,hcp,+,W 
CpxR,cpxR,efeU,-,S 
CpxR,cpxR,csgG,-,S 
CpxR,cpxR,csgF,-,S 
CpxR,cpxR,csgE,-,S 
CpxR,cpxR,csgD,-,S 
CpxR,cpxR,csgB,-,S 
CpxR,cpxR,csgC,-,S 
CpxR,cpxR,ldtC,+,S 
CpxR,cpxR,feaR,-,W 
CpxR,cpxR,yncE,+,W 
CpxR,cpxR,gstA,+,W 
CpxR,cpxR,spy,+,S 
CpxR,cpxR,astC,-,W 
CpxR,cpxR,ftnB,+,S 
CpxR,cpxR,cbl,-,W 
CpxR,cpxR,mdtA,+,S 
CpxR,cpxR,mdtB,+,S 
CpxR,cpxR,mdtC,+,S 
CpxR,cpxR,fadI,-,W 
CpxR,cpxR,frc,+,W 
CpxR,cpxR,rseC,-,S 
CpxR,cpxR,rseB,-,S 
CpxR,cpxR,kbp,+,S 
CpxR,cpxR,yqaE,+,S 
CpxR,cpxR,casA,+,W 
CpxR,cpxR,ygjR,+,W 
CpxR,cpxR,yqjA,+,S 
CpxR,cpxR,mzrA,+,S 
CpxR,cpxR,cpxP,+,C 
CpxR,cpxR,epmB,+,W 
CpxR,cpxR,mscM,-,W 
CpxR,cpxR,yjfN,+,W 
CpxR,cpxR,btsT,-,S 
CpxR,cpxR,gapC,+,W 
CpxR,cpxR,motR,-,S 
YqhC,yqhC,yqhD,+,C 
YqhC,yqhC,dkgA,+,C 
PepA,pepA,carA,-,S 
PepA,pepA,carB,-,S 
PepA,pepA,pepA,-,S 
DpiA,dpiA,appY,-,W 
DpiA,dpiA,mdh,+,S 
DpiA,dpiA,exuT,+,S 
DpiA,dpiA,citG,+,C 
DpiA,dpiA,citX,+,S 
DpiA,dpiA,citF,+,S 
DpiA,dpiA,citE,+,S 
DpiA,dpiA,citD,+,C 
DpiA,dpiA,citC,+,C 
DpiA,dpiA,dpiB,+,S 
DpiA,dpiA,dpiA,+,S 
NemR,nemR,nemR,-,S 
NemR,nemR,nemA,-,S 
NemR,nemR,gloA,-,S 
MraZ,mraZ,ddlB,-,C 
MraZ,mraZ,lpxC,-,C 
MraZ,mraZ,ftsA,-,C 
MraZ,mraZ,ftsI,-,C 
MraZ,mraZ,ftsQ,-,C 
MraZ,mraZ,ftsW,-,C 
MraZ,mraZ,ftsZ,-,C 
MraZ,mraZ,mraY,-,C 
MraZ,mraZ,murC,-,C 
MraZ,mraZ,murD,-,C 
MraZ,mraZ,murE,-,C 
MraZ,mraZ,murF,-,C 
MraZ,mraZ,murG,-,C 
MraZ,mraZ,mraZ,-,C 
MraZ,mraZ,rsmH,-,C 
MraZ,mraZ,ftsL,-,C 
MraZ,mraZ,mioC,-,S 
MraZ,mraZ,ftsO,-,C 
AdiY,adiY,gltB,+,S 
AdiY,adiY,gltD,+,S 
AdiY,adiY,gadB,+,S 
AdiY,adiY,adiA,+,S 
AdiY,adiY,gltF,+,S 
AdiY,adiY,gadX,+,S 
AdiY,adiY,gadA,+,S 
AdiY,adiY,gadC,+,S 
GntR,gntR,eda,-,S 
GntR,gntR,edd,-,S 
GntR,gntR,idnK,-,S 
GntR,gntR,gntT,-,C 
GntR,gntR,idnT,-,W 
GntR,gntR,gntK,-,C 
GntR,gntR,gntU,-,C 
GntR,gntR,yhgH,-,W 
GntR,gntR,nfuA,-,W 
GntR,gntR,idnR,-,S 
GntR,gntR,idnO,-,S 
GntR,gntR,idnD,-,W 
MazEF,mazF;mazE,mazE,-,S 
MazEF,mazF;mazE,mazG,-,S 
MazEF,mazF;mazE,mazF,-,S 
PdeL,pdeL,rfe,-,S 
PdeL,pdeL,pdeL,+,C 
PdeL,pdeL,fliF,-,S 
PdeL,pdeL,fliG,-,S 
PdeL,pdeL,fliH,-,S 
PdeL,pdeL,fliI,-,S 
PdeL,pdeL,fliJ,-,S 
PdeL,pdeL,fliK,-,S 
PdeL,pdeL,yghJ,+,S 
AscG,ascG,ascB,-,C 
AscG,ascG,ascF,-,C 
AscG,ascG,htpG,-,S 
AscG,ascG,prpR,-,C 
AscG,ascG,ybiT,-,S 
EvgA,evgA,acrD,+,W 
EvgA,evgA,gadE,+,S 
EvgA,evgA,evgA,+,S 
EvgA,evgA,evgS,+,S 
EvgA,evgA,mdtE,+,S 
EvgA,evgA,mdtF,+,S 
EvgA,evgA,emrY,+,S 
EvgA,evgA,gadF,+,S 
EvgA,evgA,evgL,+,S 
EvgA,evgA,ydeO,+,S 
EvgA,evgA,safA,+,S 
EvgA,evgA,ydeP,+,S 
EvgA,evgA,yegZ,+,S 
EvgA,evgA,yegR,+,S 
EvgA,evgA,emrK,+,S 
EvgA,evgA,yfdE,+,S 
EvgA,evgA,yfdV,+,S 
EvgA,evgA,oxc,+,S 
EvgA,evgA,frc,+,S 
EvgA,evgA,yfdX,+,S 
BaeR,baeR,acrD,+,S 
BaeR,baeR,ycaC,+,W 
BaeR,baeR,baeS,+,C 
BaeR,baeR,baeR,+,C 
BaeR,baeR,mdtD,+,C 
BaeR,baeR,spy,+,S 
BaeR,baeR,mdtA,+,C 
BaeR,baeR,mdtB,+,C 
BaeR,baeR,mdtC,+,C 
MalI,malI,malI,-,C 
MalI,malI,malX,-,S 
MalI,malI,malY,-,S 
AllR,allR,gcl,-,C 
AllR,allR,allS,-,C 
AllR,allR,allA,-,C 
AllR,allR,hyi,-,C 
AllR,allR,glxR,-,C 
AllR,allR,allW,-,C 
AllR,allR,allB,-,C 
AllR,allR,ybbY,-,C 
AllR,allR,glxK,-,C 
YhaJ,yhaJ,ygiD,+,S 
YhaJ,yhaJ,ybiJ,+,S 
YhaJ,yhaJ,bssS,+,S 
YhaJ,yhaJ,yqjF,+,S 
YhaJ,yhaJ,yhaJ,+,W 
YhaJ,yhaJ,yhaK,+,S 
YhaJ,yhaJ,yhaL,+,S 
YhaJ,yhaJ,yhhW,+,S 
AlsR,alsR,rpiB,-,W 
AlsR,alsR,alsE,-,W 
AlsR,alsR,alsC,-,W 
AlsR,alsR,alsA,-,W 
AlsR,alsR,alsB,-,W 
AlsR,alsR,alsR,-,W 
GadX,gadX,asnB,+,W 
GadX,gadX,btuB,-,S 
GadX,gadX,cadA,+,W 
GadX,gadX,cadB,+,W 
GadX,gadX,hns,+,W 
GadX,gadX,rpoS,+,W 
GadX,gadX,lon,+,W 
GadX,gadX,murI,-,S 
GadX,gadX,uspE,+,W 
GadX,gadX,hdeA,-+,W 
GadX,gadX,hdeB,-+,W 
GadX,gadX,yhiD,-+,S 
GadX,gadX,gadB,+,C 
GadX,gadX,hdeD,+,S 
GadX,gadX,gadE,+,S 
GadX,gadX,amtB,+,W 
GadX,gadX,dctR,+,C 
GadX,gadX,slp,+,C 
GadX,gadX,glnK,+,W 
GadX,gadX,mdtE,+,S 
GadX,gadX,mdtF,+,S 
GadX,gadX,gadW,-+,W 
GadX,gadX,gadX,+,S 
GadX,gadX,gadA,+,S 
GadX,gadX,gadF,+,S 
GadX,gadX,gadY,+,W 
GadX,gadX,glsA,+,S 
GadX,gadX,ybaT,+,S 
GadX,gadX,gadC,+,C 
GadX,gadX,ydeM,-,S 
GadX,gadX,ydeN,-,S 
GadX,gadX,ynfB,-,S 
GadX,gadX,speG,-,S 
GadX,gadX,dtpA,-,S 
UlaR,ulaR,ulaB,-,C 
UlaR,ulaR,ulaC,-,C 
UlaR,ulaR,ulaG,-,C 
UlaR,ulaR,ulaA,-,C 
UlaR,ulaR,ulaD,-,C 
UlaR,ulaR,ulaE,-,C 
UlaR,ulaR,ulaF,-,C 
CRP,crp,modB,+,W 
CRP,crp,dcuB,+,W 
CRP,crp,zraS,+,W 
CRP,crp,aceA,-,W 
CRP,crp,aceB,-,W 
CRP,crp,aceE,+,W 
CRP,crp,aceF,+,W 
CRP,crp,aceK,-,W 
CRP,crp,agp,+,W 
CRP,crp,aldA,+,W 
CRP,crp,puuC,-,S 
CRP,crp,ampD,-,W 
CRP,crp,ampE,-,W 
CRP,crp,ansB,+,S 
CRP,crp,araA,+,C 
CRP,crp,araB,+,C 
CRP,crp,araC,+,C 
CRP,crp,araD,+,C 
CRP,crp,araE,+,S 
CRP,crp,araF,+,C 
CRP,crp,araG,+,C 
CRP,crp,araH,+,C 
CRP,crp,araJ,-+,S 
CRP,crp,argG,+,C 
CRP,crp,aroA,-,C 
CRP,crp,ascB,+,S 
CRP,crp,ascF,+,S 
CRP,crp,aspA,+,S 
CRP,crp,bglB,+,C 
CRP,crp,bglF,+,C 
CRP,crp,bglG,+,C 
CRP,crp,cdd,-+,C 
CRP,crp,chbB,+,S 
CRP,crp,chbC,+,S 
CRP,crp,chbA,+,S 
CRP,crp,chbR,+,S 
CRP,crp,chbF,+,S 
CRP,crp,modC,+,W 
CRP,crp,cirA,+,W 
CRP,crp,cpdB,+,S 
CRP,crp,crp,-+,C 
CRP,crp,crr,-+,C 
CRP,crp,cstA,+,S 
CRP,crp,cyaA,-,S 
CRP,crp,cyoA,+,W 
CRP,crp,cyoB,+,W 
CRP,crp,cyoC,+,W 
CRP,crp,cyoD,+,W 
CRP,crp,cyoE,+,W 
CRP,crp,cysG,-,W 
CRP,crp,cytR,-+,C 
CRP,crp,deoA,-+,C 
CRP,crp,deoB,-+,C 
CRP,crp,deoC,-+,C 
CRP,crp,deoD,-+,C 
CRP,crp,dksA,+,W 
CRP,crp,dsdA,+,W 
CRP,crp,dsdX,+,W 
CRP,crp,ebgA,+,W 
CRP,crp,ebgC,+,W 
CRP,crp,entA,+,W 
CRP,crp,entB,+,W 
CRP,crp,entC,+,W 
CRP,crp,entD,+,W 
CRP,crp,entE,+,W 
CRP,crp,entF,-,S 
CRP,crp,envZ,-+,C 
CRP,crp,fadL,+,S 
CRP,crp,fbaA,+,C 
CRP,crp,fecA,+,W 
CRP,crp,fecB,+,W 
CRP,crp,fecC,+,W 
CRP,crp,fecD,+,W 
CRP,crp,fecE,+,W 
CRP,crp,fepA,+,W 
CRP,crp,fis,-+,S 
CRP,crp,flhC,+,C 
CRP,crp,flhD,+,C 
CRP,crp,fucA,+,W 
CRP,crp,fucI,+,C 
CRP,crp,fucK,+,S 
CRP,crp,fucO,+,W 
CRP,crp,fucP,+,C 
CRP,crp,fucR,+,S 
CRP,crp,fucU,+,S 
CRP,crp,fumA,+,W 
CRP,crp,fumB,+,W 
CRP,crp,fumC,+,C 
CRP,crp,fur,+,S 
CRP,crp,gabT,+,S 
CRP,crp,galE,-+,S 
CRP,crp,galK,-+,S 
CRP,crp,galS,+,S 
CRP,crp,galT,-+,S 
CRP,crp,gapA,+,W 
CRP,crp,epd,+,C 
CRP,crp,gcd,-,C 
CRP,crp,gcvH,+,C 
CRP,crp,gdhA,-,W 
CRP,crp,glgA,+,S 
CRP,crp,glgC,+,S 
CRP,crp,glgP,+,S 
CRP,crp,glnA,-+,W 
CRP,crp,glnG,-+,W 
CRP,crp,glnL,-+,W 
CRP,crp,glpA,+,C 
CRP,crp,glpB,+,C 
CRP,crp,glpC,+,C 
CRP,crp,glpD,+,S 
CRP,crp,glpE,+,S 
CRP,crp,glpF,+,W 
CRP,crp,glpG,+,S 
CRP,crp,glpK,+,W 
CRP,crp,glpQ,+,C 
CRP,crp,glpR,+,S 
CRP,crp,glpT,+,C 
CRP,crp,gltA,+,S 
CRP,crp,gltB,-,C 
CRP,crp,gltD,-,C 
CRP,crp,grpE,+,W 
CRP,crp,guaA,+,C 
CRP,crp,guaB,+,C 
CRP,crp,gyrA,+,W 
CRP,crp,hflC,-,S 
CRP,crp,hflK,-,S 
CRP,crp,hflX,-,S 
CRP,crp,hfq,-,S 
CRP,crp,htpG,-,S 
CRP,crp,hupA,+,S 
CRP,crp,hupB,+,S 
CRP,crp,zraR,+,W 
CRP,crp,ilvB,+,S 
CRP,crp,ilvN,+,S 
CRP,crp,infB,-,C 
CRP,crp,rpoS,-,S 
CRP,crp,lacA,-+,S 
CRP,crp,lacI,+,S 
CRP,crp,lacY,-+,C 
CRP,crp,lacZ,-+,S 
CRP,crp,lamB,+,C 
CRP,crp,lpd,-+,W 
CRP,crp,malE,+,C 
CRP,crp,malF,+,C 
CRP,crp,malG,+,C 
CRP,crp,malI,-+,C 
CRP,crp,malK,+,C 
CRP,crp,malM,+,C 
CRP,crp,malT,+,S 
CRP,crp,malX,+,C 
CRP,crp,malY,+,C 
CRP,crp,manA,-+,W 
CRP,crp,manX,+,S 
CRP,crp,manY,+,S 
CRP,crp,manZ,+,W 
CRP,crp,mazE,+,C 
CRP,crp,mdh,+,W 
CRP,crp,melA,+,S 
CRP,crp,melB,+,S 
CRP,crp,metK,-,W 
CRP,crp,mglA,+,C 
CRP,crp,mglB,+,C 
CRP,crp,mglC,+,C 
CRP,crp,mtlA,+,S 
CRP,crp,mtlD,+,S 
CRP,crp,nagA,-+,C 
CRP,crp,nagB,-+,C 
CRP,crp,umpH,-+,C 
CRP,crp,nagE,-+,C 
CRP,crp,nagC,-+,S 
CRP,crp,nanA,+,S 
CRP,crp,nirB,-,W 
CRP,crp,nirC,-,W 
CRP,crp,nirD,-,W 
CRP,crp,nmpC,+,S 
CRP,crp,nrdA,+,W 
CRP,crp,nrdB,+,W 
CRP,crp,nupG,-+,C 
CRP,crp,nusA,-,C 
CRP,crp,ompA,+,W 
CRP,crp,ompF,+,S 
CRP,crp,ompR,-+,C 
CRP,crp,oxyR,+,W 
CRP,crp,pck,-+,C 
CRP,crp,pflB,+,C 
CRP,crp,pgk,+,C 
CRP,crp,pncB,-,W 
CRP,crp,pnp,-,C 
CRP,crp,ppiA,-+,C 
CRP,crp,priB,+,S 
CRP,crp,ptsG,+,C 
CRP,crp,ptsH,-+,W 
CRP,crp,ptsI,-+,C 
CRP,crp,purH,-,S 
CRP,crp,putP,-,W 
CRP,crp,rbsA,+,W 
CRP,crp,rbsB,+,W 
CRP,crp,rbsC,+,W 
CRP,crp,rbsD,+,W 
CRP,crp,rbsK,+,W 
CRP,crp,rbsR,+,W 
CRP,crp,relA,+,C 
CRP,crp,rhaR,+,C 
CRP,crp,rhaS,+,C 
CRP,crp,rplI,+,S 
CRP,crp,rplM,-,C 
CRP,crp,rpoH,-+,W 
CRP,crp,rpsF,+,S 
CRP,crp,rpsI,-,C 
CRP,crp,rpsO,-,C 
CRP,crp,rpsR,+,S 
CRP,crp,sdhA,+,S 
CRP,crp,sdhB,+,W 
CRP,crp,sdhC,+,S 
CRP,crp,sdhD,+,W 
CRP,crp,secB,+,C 
CRP,crp,serA,+,S 
CRP,crp,serC,-,C 
CRP,crp,sfsA,+,W 
CRP,crp,sodA,+,W 
CRP,crp,sodB,-,W 
CRP,crp,sohB,-,W 
CRP,crp,speC,-,W 
CRP,crp,srlE,+,W 
CRP,crp,srlB,+,W 
CRP,crp,srlD,+,W 
CRP,crp,gutM,+,W 
CRP,crp,gutQ,+,W 
CRP,crp,srlR,+,W 
CRP,crp,sucA,+,S 
CRP,crp,sucB,+,S 
CRP,crp,sucC,+,S 
CRP,crp,sucD,+,S 
CRP,crp,tdcA,+,C 
CRP,crp,tdcB,+,C 
CRP,crp,tdcC,+,C 
CRP,crp,tnaA,+,S 
CRP,crp,tnaB,+,S 
CRP,crp,trg,+,S 
CRP,crp,trxA,-,S 
CRP,crp,tsx,-+,C 
CRP,crp,udp,-+,C 
CRP,crp,ugpA,+,S 
CRP,crp,ugpB,+,S 
CRP,crp,ugpC,+,S 
CRP,crp,ugpE,+,S 
CRP,crp,ugpQ,+,S 
CRP,crp,uhpT,+,C 
CRP,crp,uidA,+,W 
CRP,crp,uxaB,+,W 
CRP,crp,uxuA,+,S 
CRP,crp,xseA,-,C 
CRP,crp,xylA,+,W 
CRP,crp,xylB,+,W 
CRP,crp,xylE,+,C 
CRP,crp,pdhR,+,W 
CRP,crp,entH,+,W 
CRP,crp,cspD,+,C 
CRP,crp,ompW,-,C 
CRP,crp,ubiG,+,W 
CRP,crp,hyfA,+,S 
CRP,crp,raiA,+,C 
CRP,crp,ygeA,+,S 
CRP,crp,tdcD,+,C 
CRP,crp,truB,-,C 
CRP,crp,rbfA,-,C 
CRP,crp,rimP,-,C 
CRP,crp,yhfA,-+,C 
CRP,crp,psiE,-,C 
CRP,crp,dcuA,+,S 
CRP,crp,melR,+,S 
CRP,crp,mazF,+,C 
CRP,crp,focA,+,C 
CRP,crp,ivbL,+,S 
CRP,crp,tnaC,+,S 
CRP,crp,hyfB,+,S 
CRP,crp,preA,+,S 
CRP,crp,dusB,-+,S 
CRP,crp,rhaT,+,W 
CRP,crp,malS,+,W 
CRP,crp,acnA,+,W 
CRP,crp,gabD,+,S 
CRP,crp,gabP,+,S 
CRP,crp,glgS,+,S 
CRP,crp,osmY,-,W 
CRP,crp,treC,+,W 
CRP,crp,dadA,-+,S 
CRP,crp,dadX,-+,S 
CRP,crp,marA,+,W 
CRP,crp,marR,+,W 
CRP,crp,gcvT,+,C 
CRP,crp,acs,+,C 
CRP,crp,narQ,-,W 
CRP,crp,gadB,-,W 
CRP,crp,gltF,-,C 
CRP,crp,glpX,+,W 
CRP,crp,fadD,+,S 
CRP,crp,ychH,+,C 
CRP,crp,gadE,-,S 
CRP,crp,nadC,+,W 
CRP,crp,caiD,+,S 
CRP,crp,caiC,+,S 
CRP,crp,caiB,+,S 
CRP,crp,caiA,+,S 
CRP,crp,caiT,+,S 
CRP,crp,fixA,+,W 
CRP,crp,fixB,+,W 
CRP,crp,fixC,+,W 
CRP,crp,fixX,+,W 
CRP,crp,marB,+,W 
CRP,crp,proP,-+,C 
CRP,crp,psuK,+,C 
CRP,crp,uidB,+,W 
CRP,crp,galM,-+,S 
CRP,crp,grcA,+,W 
CRP,crp,hofC,+,S 
CRP,crp,gcvP,+,C 
CRP,crp,puuB,-,S 
CRP,crp,csqR,-+,S 
CRP,crp,rhaD,+,S 
CRP,crp,rhaA,+,S 
CRP,crp,rhaB,+,S 
CRP,crp,sbmC,+,S 
CRP,crp,rpoE,+,S 
CRP,crp,actP,+,C 
CRP,crp,yjcH,+,C 
CRP,crp,mtlR,+,S 
CRP,crp,nupC,+,S 
CRP,crp,psuG,+,C 
CRP,crp,yeiP,+,W 
CRP,crp,hofB,+,S 
CRP,crp,ppdD,+,S 
CRP,crp,treB,+,W 
CRP,crp,nlpE,-,W 
CRP,crp,galP,+,S 
CRP,crp,idnK,+,S 
CRP,crp,cspE,+,C 
CRP,crp,chbG,+,S 
CRP,crp,mdtE,-,S 
CRP,crp,mdtF,-,S 
CRP,crp,gadX,-,W 
CRP,crp,xylG,+,W 
CRP,crp,xylH,+,W 
CRP,crp,plaR,-,S 
CRP,crp,yiaK,+,S 
CRP,crp,yiaL,+,S 
CRP,crp,yiaM,+,S 
CRP,crp,yiaN,+,S 
CRP,crp,yiaO,+,S 
CRP,crp,lyxK,+,S 
CRP,crp,sgbH,+,S 
CRP,crp,sgbU,+,S 
CRP,crp,sgbE,+,S 
CRP,crp,aldB,+,S 
CRP,crp,acnB,+,W 
CRP,crp,rseA,+,S 
CRP,crp,arfB,-,W 
CRP,crp,yfaE,+,W 
CRP,crp,gntT,+,C 
CRP,crp,lhgD,+,S 
CRP,crp,aegA,-,W 
CRP,crp,gatA,+,C 
CRP,crp,gatB,+,C 
CRP,crp,gatC,+,C 
CRP,crp,gatD,+,C 
CRP,crp,gatY,+,C 
CRP,crp,modA,+,W 
CRP,crp,puuR,-,S 
CRP,crp,mpl,+,W 
CRP,crp,ulaB,+,C 
CRP,crp,ulaC,+,C 
CRP,crp,cycA,+,C 
CRP,crp,idnT,+,S 
CRP,crp,sgcA,+,S 
CRP,crp,sgcC,+,S 
CRP,crp,sgcX,+,S 
CRP,crp,gntP,+,S 
CRP,crp,caiE,+,S 
CRP,crp,gntK,+,S 
CRP,crp,gntU,+,S 
CRP,crp,cas3,+,C 
CRP,crp,uxaA,+,S 
CRP,crp,exuT,+,S 
CRP,crp,exuR,-,W 
CRP,crp,agaA,+,C 
CRP,crp,cas2,-,S 
CRP,crp,frlA,+,S 
CRP,crp,dctA,+,C 
CRP,crp,dgoA,+,C 
CRP,crp,dgoK,+,C 
CRP,crp,dgoT,+,C 
CRP,crp,gpsA,+,C 
CRP,crp,hpt,+,C 
CRP,crp,uxuB,+,S 
CRP,crp,uxuR,+,W 
CRP,crp,xylF,+,W 
CRP,crp,xylR,+,W 
CRP,crp,metY,-,C 
CRP,crp,spf,-,W 
CRP,crp,rmf,+,C 
CRP,crp,gadA,-,W 
CRP,crp,sgcB,+,S 
CRP,crp,hicA,+,W 
CRP,crp,yeiW,+,W 
CRP,crp,azuC,-,S 
CRP,crp,ykgR,+,W 
CRP,crp,gadF,-,S 
CRP,crp,rseD,+,S 
CRP,crp,sdhX,+,S 
CRP,crp,rbsZ,+,W 
CRP,crp,raiZ,+,C 
CRP,crp,malH,+,C 
CRP,crp,chiZ,+,W 
CRP,crp,csrC,-,S 
CRP,crp,cyaR,+,C 
CRP,crp,mcaS,+,S 
CRP,crp,sroD,+,S 
CRP,crp,fadH,+,S 
CRP,crp,yaeP,-,W 
CRP,crp,nanT,+,S 
CRP,crp,caiF,+,W 
CRP,crp,rof,-,W 
CRP,crp,yaeQ,-,W 
CRP,crp,yahN,+,S 
CRP,crp,prpR,+,C 
CRP,crp,prpB,+,C 
CRP,crp,prpC,+,C 
CRP,crp,prpD,+,C 
CRP,crp,prpE,+,C 
CRP,crp,mhpR,+,S 
CRP,crp,mhpE,+,S 
CRP,crp,citG,-,W 
CRP,crp,citX,-,W 
CRP,crp,citF,-,W 
CRP,crp,citE,-,W 
CRP,crp,citD,-,W 
CRP,crp,citC,-,W 
CRP,crp,dpiB,-,W 
CRP,crp,dpiA,-,W 
CRP,crp,rihA,+,S 
CRP,crp,chiP,+,W 
CRP,crp,chiQ,+,W 
CRP,crp,fiu,+,W 
CRP,crp,ldtB,-+,S 
CRP,crp,ybiT,-+,S 
CRP,crp,ycdZ,-+,S 
CRP,crp,csgG,+,W 
CRP,crp,csgF,+,W 
CRP,crp,csgE,+,W 
CRP,crp,csgD,+,W 
CRP,crp,comR,-,C 
CRP,crp,bhsA,-,C 
CRP,crp,hlyE,+,C 
CRP,crp,puuD,-,S 
CRP,crp,puuE,-,S 
CRP,crp,abgR,+,C 
CRP,crp,feaR,+,W 
CRP,crp,paaZ,+,C 
CRP,crp,paaA,+,C 
CRP,crp,paaB,+,C 
CRP,crp,paaC,+,C 
CRP,crp,paaD,+,C 
CRP,crp,paaE,+,C 
CRP,crp,paaF,+,C 
CRP,crp,paaG,+,C 
CRP,crp,paaH,+,C 
CRP,crp,paaI,+,C 
CRP,crp,paaJ,+,C 
CRP,crp,paaK,+,C 
CRP,crp,mokB,+,S 
CRP,crp,hicB,+,W 
CRP,crp,ortT,-,S 
CRP,crp,gadC,-,W 
CRP,crp,lsrK,+,C 
CRP,crp,lsrR,+,C 
CRP,crp,lsrA,+,C 
CRP,crp,lsrC,+,C 
CRP,crp,lsrD,+,C 
CRP,crp,lsrB,+,C 
CRP,crp,lsrF,+,C 
CRP,crp,lsrG,+,C 
CRP,crp,tam,+,C 
CRP,crp,rspB,+,S 
CRP,crp,rspA,+,S 
CRP,crp,bidA,+,W 
CRP,crp,mlc,-+,W 
CRP,crp,uidC,+,W 
CRP,crp,gatZ,+,C 
CRP,crp,preT,+,S 
CRP,crp,murQ,+,S 
CRP,crp,murP,+,S 
CRP,crp,hyfC,+,S 
CRP,crp,hyfD,+,S 
CRP,crp,hyfE,+,S 
CRP,crp,hyfF,+,S 
CRP,crp,hyfG,+,S 
CRP,crp,hyfH,+,S 
CRP,crp,hyfI,+,S 
CRP,crp,hyfJ,+,S 
CRP,crp,hyfR,+,S 
CRP,crp,focB,+,S 
CRP,crp,csiE,+,W 
CRP,crp,rseC,+,S 
CRP,crp,rseB,+,S 
CRP,crp,patZ,+,W 
CRP,crp,glaH,+,S 
CRP,crp,cas1,-,S 
CRP,crp,casE,-,S 
CRP,crp,casD,-,S 
CRP,crp,casC,-,S 
CRP,crp,casB,-,S 
CRP,crp,casA,-,S 
CRP,crp,ygcW,+,S 
CRP,crp,yqeF,+,C 
CRP,crp,ygeW,+,C 
CRP,crp,glcC,+,W 
CRP,crp,aer,+,C 
CRP,crp,tdcG,+,C 
CRP,crp,tdcF,+,C 
CRP,crp,tdcE,+,C 
CRP,crp,kbaZ,+,C 
CRP,crp,agaV,+,C 
CRP,crp,agaW,+,C 
CRP,crp,nanQ,+,S 
CRP,crp,nanK,+,S 
CRP,crp,nanE,+,S 
CRP,crp,aaeB,+,S 
CRP,crp,aaeA,+,S 
CRP,crp,aaeX,+,S 
