,gene_id,database,kegg_id
20217,b1928,KEGG_reaction,-
20218,b1929,KEGG_reaction,-
20219,b1930,KEGG_reaction,-
20220,b1931,KEGG_reaction,-
20221,b1932,KEGG_reaction,-
20222,b1937,KEGG_reaction,-
20223,b1938,KEGG_reaction,-
20224,b1939,KEGG_reaction,-
20225,b1940,KEGG_reaction,-
20226,b1941,KEGG_reaction,-
20227,b1942,KEGG_reaction,-
20228,b1943,KEGG_reaction,-
20229,b1944,KEGG_reaction,-
20230,b1945,KEGG_reaction,-
20231,b1946,KEGG_reaction,-
20232,b1947,KEGG_reaction,-
20233,b1948,KEGG_reaction,-
20234,b1949,KEGG_reaction,-
20235,b1950,KEGG_reaction,-
20236,b1951,KEGG_reaction,-
20237,b1952,KEGG_reaction,-
20238,b1953,KEGG_reaction,-
20239,b1955,KEGG_reaction,R01514
20240,b1955,KEGG_reaction,R05790
20241,b1956,KEGG_reaction,-
20242,b1957,KEGG_reaction,-
20243,b1958,KEGG_reaction,-
20244,b1959,KEGG_reaction,-
20245,b1960,KEGG_reaction,-
20246,b1961,KEGG_reaction,R04858
20247,b1962,KEGG_reaction,-
20248,b1963,KEGG_reaction,-
20249,b1967,KEGG_reaction,R09796
20250,b1968,KEGG_reaction,-
20251,b1969,KEGG_reaction,-
20252,b1970,KEGG_reaction,R06601
20253,b1971,KEGG_reaction,-
20254,b1972,KEGG_reaction,-
20255,b1973,KEGG_reaction,-
20256,b1974,KEGG_reaction,-
20257,b1976,KEGG_reaction,-
20258,b1978,KEGG_reaction,-
20259,b1981,KEGG_reaction,-
20260,b1982,KEGG_reaction,R00182
20261,b1983,KEGG_reaction,-
20262,b1985,KEGG_reaction,-
20263,b1987,KEGG_reaction,-
20264,b1988,KEGG_reaction,-
20265,b1990,KEGG_reaction,-
20266,b1991,KEGG_reaction,R04148
20267,b1992,KEGG_reaction,R05223
20268,b1992,KEGG_reaction,R11174
20269,b1993,KEGG_reaction,R05221
20270,b1993,KEGG_reaction,R05222
20271,b1993,KEGG_reaction,R06558
20272,b1994,KEGG_reaction,-
20273,b4582,KEGG_reaction,-
20274,b1996,KEGG_reaction,-
20275,b1997,KEGG_reaction,-
20276,b2000,KEGG_reaction,-
20277,b2001,KEGG_reaction,R05641
20278,b2001,KEGG_reaction,R11546
20279,b2002,KEGG_reaction,-
20280,b2003,KEGG_reaction,-
20281,b2004,KEGG_reaction,-
20282,b2005,KEGG_reaction,-
20283,b2006,KEGG_reaction,-
20284,b4538,KEGG_reaction,-
20285,b2007,KEGG_reaction,-
20286,b2008,KEGG_reaction,-
20287,b2009,KEGG_reaction,-
20288,b2010,KEGG_reaction,-
20289,b2011,KEGG_reaction,-
20290,b2012,KEGG_reaction,-
20291,b2013,KEGG_reaction,-
20292,b2014,KEGG_reaction,-
20293,b2015,KEGG_reaction,-
20294,b2016,KEGG_reaction,-
20295,b4539,KEGG_reaction,-
20296,b2017,KEGG_reaction,-
20297,b2019,KEGG_reaction,R01071
20298,b2020,KEGG_reaction,R01158
20299,b2020,KEGG_reaction,R01163
20300,b2020,KEGG_reaction,R03012
20301,b2021,KEGG_reaction,R00694
20302,b2021,KEGG_reaction,R00734
20303,b2021,KEGG_reaction,R03243
20304,b2022,KEGG_reaction,R03013
20305,b2022,KEGG_reaction,R03457
20306,b2023,KEGG_reaction,R04558
20307,b2024,KEGG_reaction,R04640
20308,b2025,KEGG_reaction,R04558
20309,b2026,KEGG_reaction,R04035
20310,b2026,KEGG_reaction,R04037
20311,b2027,KEGG_reaction,-
20312,b2028,KEGG_reaction,R00286
20313,b2029,KEGG_reaction,R01528
20314,b2029,KEGG_reaction,R10221
20315,b2030,KEGG_reaction,-
20316,b2032,KEGG_reaction,-
20317,b2033,KEGG_reaction,-
20318,b2034,KEGG_reaction,-
20319,b2035,KEGG_reaction,-
20320,b2036,KEGG_reaction,R00505
20321,b2036,KEGG_reaction,R09009
20322,b2037,KEGG_reaction,-
20323,b2038,KEGG_reaction,R06514
20324,b2039,KEGG_reaction,R02328
20325,b2040,KEGG_reaction,R02777
20326,b2041,KEGG_reaction,R06513
20327,b2042,KEGG_reaction,R00289
20328,b2043,KEGG_reaction,-
20329,b2044,KEGG_reaction,-
20330,b2045,KEGG_reaction,-
20331,b2046,KEGG_reaction,-
20332,b2047,KEGG_reaction,-
20333,b2048,KEGG_reaction,R01818
20334,b2049,KEGG_reaction,R00885
20335,b2049,KEGG_reaction,R01819
20336,b2050,KEGG_reaction,-
20337,b2051,KEGG_reaction,-
20338,b2052,KEGG_reaction,R05692
20339,b2053,KEGG_reaction,R00888
20340,b2054,KEGG_reaction,-
20341,b2055,KEGG_reaction,-
20342,b2056,KEGG_reaction,-
20343,b2057,KEGG_reaction,-
20344,b2058,KEGG_reaction,-
20345,b2059,KEGG_reaction,-
20346,b2060,KEGG_reaction,-
20347,b2061,KEGG_reaction,-
20348,b2062,KEGG_reaction,-
20349,b2063,KEGG_reaction,-
20350,b2064,KEGG_reaction,-
20351,b2065,KEGG_reaction,R00568
20352,b2065,KEGG_reaction,R02325
20353,b2066,KEGG_reaction,R00513
20354,b2066,KEGG_reaction,R00516
20355,b2066,KEGG_reaction,R00517
20356,b2066,KEGG_reaction,R00962
20357,b2066,KEGG_reaction,R00964
20358,b2066,KEGG_reaction,R00967
20359,b2066,KEGG_reaction,R00968
20360,b2066,KEGG_reaction,R00970
20361,b2066,KEGG_reaction,R01523
20362,b2066,KEGG_reaction,R01548
20363,b2066,KEGG_reaction,R01549
20364,b2066,KEGG_reaction,R01880
20365,b2066,KEGG_reaction,R02091
20366,b2066,KEGG_reaction,R02096
20367,b2066,KEGG_reaction,R02097
20368,b2066,KEGG_reaction,R02327
20369,b2066,KEGG_reaction,R02332
20370,b2066,KEGG_reaction,R02371
20371,b2066,KEGG_reaction,R02372
20372,b2066,KEGG_reaction,R08232
20373,b2067,KEGG_reaction,-
20374,b2068,KEGG_reaction,-
20375,b2069,KEGG_reaction,-
20376,b2070,KEGG_reaction,-
20377,b2071,KEGG_reaction,-
20378,b2072,KEGG_reaction,-
20379,b2073,KEGG_reaction,-
20380,b2074,KEGG_reaction,-
20381,b2075,KEGG_reaction,-
20382,b2076,KEGG_reaction,-
20383,b2077,KEGG_reaction,-
20384,b2078,KEGG_reaction,-
20385,b2079,KEGG_reaction,-
20386,b2080,KEGG_reaction,-
20387,b2081,KEGG_reaction,-
20388,b2082,KEGG_reaction,-
20389,b2085,KEGG_reaction,-
20390,b2086,KEGG_reaction,-
20391,b2088,KEGG_reaction,-
20392,b2089,KEGG_reaction,-
20393,b2091,KEGG_reaction,R05571
20394,b2093,KEGG_reaction,R05570
20395,b2094,KEGG_reaction,R05570
20396,b2095,KEGG_reaction,R01069
20397,b2095,KEGG_reaction,R05570
20398,b2096,KEGG_reaction,R01069
20399,b2097,KEGG_reaction,R01068
20400,b2097,KEGG_reaction,R01070
20401,b2097,KEGG_reaction,R01829
20402,b2097,KEGG_reaction,R02568
20403,b2098,KEGG_reaction,-
20404,b2099,KEGG_reaction,-
20405,b2100,KEGG_reaction,-
20406,b2101,KEGG_reaction,-
20407,b2102,KEGG_reaction,-
20408,b2103,KEGG_reaction,R03471
20409,b2103,KEGG_reaction,R04509
20410,b2104,KEGG_reaction,R04448
20411,b2105,KEGG_reaction,-
20412,b2106,KEGG_reaction,-
20413,b2107,KEGG_reaction,-
20414,b2108,KEGG_reaction,-
20415,b2109,KEGG_reaction,-
20416,b2110,KEGG_reaction,-
20417,b2111,KEGG_reaction,-
20418,b2112,KEGG_reaction,-
20419,b2113,KEGG_reaction,-
20420,b2114,KEGG_reaction,R03659
20421,b2114,KEGG_reaction,R04773
20422,b2115,KEGG_reaction,-
20423,b2118,KEGG_reaction,-
20424,b4541,KEGG_reaction,-
20425,b2119,KEGG_reaction,-
20426,b2120,KEGG_reaction,-
20427,b2121,KEGG_reaction,-
20428,b2122,KEGG_reaction,-
20429,b2123,KEGG_reaction,-
20430,b2124,KEGG_reaction,-
20431,b2125,KEGG_reaction,-
20432,b2126,KEGG_reaction,-
20433,b2127,KEGG_reaction,-
20434,b4542,KEGG_reaction,-
20435,b2128,KEGG_reaction,-
20436,b2129,KEGG_reaction,-
20437,b2130,KEGG_reaction,-
20438,b2131,KEGG_reaction,-
20439,b2132,KEGG_reaction,R00026
20440,b2132,KEGG_reaction,R02558
20441,b2132,KEGG_reaction,R02887
20442,b2132,KEGG_reaction,R02985
20443,b2132,KEGG_reaction,R03527
20444,b2132,KEGG_reaction,R04949
20445,b2132,KEGG_reaction,R04998
20446,b2132,KEGG_reaction,R10035
20447,b2132,KEGG_reaction,R10039
20448,b2132,KEGG_reaction,R10040
20449,b2133,KEGG_reaction,R00704
20450,b2133,KEGG_reaction,R11591
20451,b2134,KEGG_reaction,-
20452,b2135,KEGG_reaction,-
20453,b2136,KEGG_reaction,-
20454,b2137,KEGG_reaction,R02855
20455,b2137,KEGG_reaction,R02946
20456,b2137,KEGG_reaction,R03707
20457,b2137,KEGG_reaction,R09078
20458,b2137,KEGG_reaction,R10505
20459,b2140,KEGG_reaction,-
20460,b2141,KEGG_reaction,-
20461,b2142,KEGG_reaction,-
20462,b2143,KEGG_reaction,R01878
20463,b2143,KEGG_reaction,R02485
20464,b2143,KEGG_reaction,R08221
20465,b2144,KEGG_reaction,-
20466,b2145,KEGG_reaction,-
20467,b2146,KEGG_reaction,R00977
20468,b2146,KEGG_reaction,R01414
20469,b2146,KEGG_reaction,R11026
20470,b2147,KEGG_reaction,R00977
20471,b2147,KEGG_reaction,R01414
20472,b2147,KEGG_reaction,R11026
20473,b2148,KEGG_reaction,-
20474,b2149,KEGG_reaction,-
20475,b2150,KEGG_reaction,-
20476,b2151,KEGG_reaction,-
20477,b2152,KEGG_reaction,-
20478,b2153,KEGG_reaction,R00428
20479,b2153,KEGG_reaction,R04639
20480,b2153,KEGG_reaction,R05046
20481,b2153,KEGG_reaction,R05048
20482,b2154,KEGG_reaction,R00527
20483,b2155,KEGG_reaction,-
20484,b2156,KEGG_reaction,-
20485,b2157,KEGG_reaction,-
20486,b2158,KEGG_reaction,-
20487,b2159,KEGG_reaction,-
20488,b2160,KEGG_reaction,R03315
20489,b2161,KEGG_reaction,-
20490,b2162,KEGG_reaction,R01245
20491,b2162,KEGG_reaction,R01273
20492,b2162,KEGG_reaction,R01677
20493,b2162,KEGG_reaction,R01770
20494,b2162,KEGG_reaction,R02137
20495,b2162,KEGG_reaction,R02143
20496,b2163,KEGG_reaction,-
20497,b2164,KEGG_reaction,-
20498,b2165,KEGG_reaction,R01055
20499,b2166,KEGG_reaction,R03315
20500,b2167,KEGG_reaction,R03232
20501,b2168,KEGG_reaction,R00756
20502,b2168,KEGG_reaction,R02071
20503,b2168,KEGG_reaction,R03236
20504,b2168,KEGG_reaction,R03237
20505,b2168,KEGG_reaction,R03238
20506,b2168,KEGG_reaction,R03239
20507,b2168,KEGG_reaction,R04779
20508,b2169,KEGG_reaction,R03232
20509,b2170,KEGG_reaction,-
20510,b4502,KEGG_reaction,-
20511,b2171,KEGG_reaction,-
20512,b2172,KEGG_reaction,R02454
20513,b2173,KEGG_reaction,-
20514,b2174,KEGG_reaction,R11186
20515,b2175,KEGG_reaction,-
20516,b2176,KEGG_reaction,-
20517,b2177,KEGG_reaction,-
20518,b2178,KEGG_reaction,-
20519,b2179,KEGG_reaction,-
20520,b2180,KEGG_reaction,-
20521,b2181,KEGG_reaction,-
20522,b2182,KEGG_reaction,-
20523,b2183,KEGG_reaction,-
20524,b2184,KEGG_reaction,-
20525,b2185,KEGG_reaction,-
20526,b2186,KEGG_reaction,-
20527,b2187,KEGG_reaction,-
20528,b2188,KEGG_reaction,-
20529,b2192,KEGG_reaction,-
20530,b2193,KEGG_reaction,-
20531,b2194,KEGG_reaction,-
20532,b2195,KEGG_reaction,-
20533,b2196,KEGG_reaction,-
20534,b2197,KEGG_reaction,-
20535,b2198,KEGG_reaction,-
20536,b2199,KEGG_reaction,-
20537,b2200,KEGG_reaction,-
20538,b2201,KEGG_reaction,-
20539,b2202,KEGG_reaction,-
20540,b2203,KEGG_reaction,R00798
20541,b2204,KEGG_reaction,-
20542,b2205,KEGG_reaction,-
20543,b2206,KEGG_reaction,R00798
20544,b2206,KEGG_reaction,R01106
20545,b2207,KEGG_reaction,-
20546,b2208,KEGG_reaction,-
20547,b2209,KEGG_reaction,-
20548,b2210,KEGG_reaction,R00360
20549,b2210,KEGG_reaction,R00361
20550,b2210,KEGG_reaction,R01257
20551,b2211,KEGG_reaction,-
20552,b2212,KEGG_reaction,-
20553,b2213,KEGG_reaction,-
20554,b2214,KEGG_reaction,-
20555,b2215,KEGG_reaction,-
20556,b2216,KEGG_reaction,-
20557,b2217,KEGG_reaction,-
20558,b2218,KEGG_reaction,-
20559,b2219,KEGG_reaction,-
20560,b2220,KEGG_reaction,-
20561,b2221,KEGG_reaction,R01179
20562,b2221,KEGG_reaction,R01359
20563,b2221,KEGG_reaction,R01365
20564,b2221,KEGG_reaction,R07832
20565,b2222,KEGG_reaction,R00410
20566,b2222,KEGG_reaction,R01179
20567,b2222,KEGG_reaction,R01359
20568,b2222,KEGG_reaction,R01365
20569,b2222,KEGG_reaction,R07832
20570,b2223,KEGG_reaction,-
20571,b2224,KEGG_reaction,R00238
20572,b2224,KEGG_reaction,R01177
20573,b2225,KEGG_reaction,-
20574,b2226,KEGG_reaction,-
20575,b2229,KEGG_reaction,-
20576,b2230,KEGG_reaction,-
20577,b2231,KEGG_reaction,-
20578,b2232,KEGG_reaction,R04988
20579,b2232,KEGG_reaction,R05614
20580,b2232,KEGG_reaction,R08769
20581,b2232,KEGG_reaction,R08781
20582,b2233,KEGG_reaction,-
20583,b2234,KEGG_reaction,R02017
20584,b2234,KEGG_reaction,R02018
20585,b2234,KEGG_reaction,R02019
20586,b2234,KEGG_reaction,R02024
20587,b2235,KEGG_reaction,R02017
20588,b2235,KEGG_reaction,R02018
20589,b2235,KEGG_reaction,R02019
20590,b2235,KEGG_reaction,R02024
20591,b2236,KEGG_reaction,-
20592,b2237,KEGG_reaction,-
20593,b2239,KEGG_reaction,R01030
20594,b2239,KEGG_reaction,R01470
20595,b2240,KEGG_reaction,-
20596,b2241,KEGG_reaction,R00848
20597,b2242,KEGG_reaction,R00848
20598,b2243,KEGG_reaction,R00475
20599,b2243,KEGG_reaction,R00848
20600,b2244,KEGG_reaction,-
20601,b2245,KEGG_reaction,R01645
20602,b2245,KEGG_reaction,R01647
20603,b2245,KEGG_reaction,R02261
20604,b2246,KEGG_reaction,-
20605,b2247,KEGG_reaction,R03774
20606,b2248,KEGG_reaction,-
20607,b2249,KEGG_reaction,-
20608,b2250,KEGG_reaction,-
20609,b2251,KEGG_reaction,-
20610,b2252,KEGG_reaction,-
20611,b2253,KEGG_reaction,R07659
20612,b2254,KEGG_reaction,R07661
20613,b2255,KEGG_reaction,R00291
20614,b2255,KEGG_reaction,R02984
20615,b2255,KEGG_reaction,R07658
20616,b2255,KEGG_reaction,R07660
20617,b2256,KEGG_reaction,R07662
20618,b2257,KEGG_reaction,R09773
20619,b2257,KEGG_reaction,R09774
20620,b2257,KEGG_reaction,R09781
20621,b4544,KEGG_reaction,-
20622,b2258,KEGG_reaction,-
20623,b2259,KEGG_reaction,-
20624,b2260,KEGG_reaction,R04030
20625,b2261,KEGG_reaction,R04031
20626,b2262,KEGG_reaction,R07263
20627,b2263,KEGG_reaction,R08166
20628,b2264,KEGG_reaction,R08165
20629,b2265,KEGG_reaction,R01717
20630,b2266,KEGG_reaction,-
20631,b2267,KEGG_reaction,-
20632,b2268,KEGG_reaction,-
20633,b2269,KEGG_reaction,-
20634,b2270,KEGG_reaction,-
20635,b2271,KEGG_reaction,-
20636,b2272,KEGG_reaction,-
20637,b2273,KEGG_reaction,-
20638,b2274,KEGG_reaction,-
20639,b2275,KEGG_reaction,-
20640,b2276,KEGG_reaction,R11945
20641,b2277,KEGG_reaction,R11945
20642,b2278,KEGG_reaction,R11945
20643,b2279,KEGG_reaction,R11945
20644,b2280,KEGG_reaction,R11945
20645,b2281,KEGG_reaction,R11945
20646,b2282,KEGG_reaction,R11945
20647,b2283,KEGG_reaction,R11945
20648,b2284,KEGG_reaction,R11945
20649,b2285,KEGG_reaction,R11945
20650,b2286,KEGG_reaction,R11945
20651,b2287,KEGG_reaction,R11945
20652,b2288,KEGG_reaction,R11945
20653,b2289,KEGG_reaction,-
20654,b2290,KEGG_reaction,R00258
20655,b2290,KEGG_reaction,R01215
20656,b2291,KEGG_reaction,R01569
20657,b2291,KEGG_reaction,R01664
20658,b2291,KEGG_reaction,R01968
20659,b2291,KEGG_reaction,R02088
20660,b2291,KEGG_reaction,R02102
20661,b2291,KEGG_reaction,R10776
20662,b2292,KEGG_reaction,-
20663,b2293,KEGG_reaction,-
20664,b2294,KEGG_reaction,-
20665,b2295,KEGG_reaction,-
20666,b2296,KEGG_reaction,R00315
20667,b2296,KEGG_reaction,R01353
20668,b2297,KEGG_reaction,R00230
20669,b2297,KEGG_reaction,R00921
20670,b2298,KEGG_reaction,-
20671,b2299,KEGG_reaction,R01123
20672,b2300,KEGG_reaction,-
20673,b2301,KEGG_reaction,R03522
20674,b2301,KEGG_reaction,R07002
20675,b2301,KEGG_reaction,R07003
20676,b2301,KEGG_reaction,R07004
20677,b2301,KEGG_reaction,R07023
20678,b2301,KEGG_reaction,R07024
20679,b2301,KEGG_reaction,R07025
20680,b2301,KEGG_reaction,R07026
20681,b2301,KEGG_reaction,R07069
20682,b2301,KEGG_reaction,R07070
20683,b2301,KEGG_reaction,R07083
20684,b2301,KEGG_reaction,R07084
20685,b2301,KEGG_reaction,R07091
20686,b2301,KEGG_reaction,R07092
20687,b2301,KEGG_reaction,R07093
20688,b2301,KEGG_reaction,R07094
20689,b2301,KEGG_reaction,R07100
20690,b2301,KEGG_reaction,R07113
20691,b2301,KEGG_reaction,R07116
20692,b2301,KEGG_reaction,R08280
20693,b2301,KEGG_reaction,R09409
20694,b2301,KEGG_reaction,R11905
20695,b2302,KEGG_reaction,-
20696,b2303,KEGG_reaction,R11082
20697,b2304,KEGG_reaction,-
20698,b2305,KEGG_reaction,-
20699,b2306,KEGG_reaction,-
20700,b2307,KEGG_reaction,-
20701,b2308,KEGG_reaction,-
20702,b2309,KEGG_reaction,-
20703,b2310,KEGG_reaction,-
20704,b2311,KEGG_reaction,R01238
20705,b2311,KEGG_reaction,R02952
20706,b2311,KEGG_reaction,R03367
20707,b2311,KEGG_reaction,R04985
20708,b2311,KEGG_reaction,R04986
20709,b2311,KEGG_reaction,R11225
20710,b2312,KEGG_reaction,R01072
20711,b2313,KEGG_reaction,-
20712,b2314,KEGG_reaction,-
20713,b2315,KEGG_reaction,R00942
20714,b2315,KEGG_reaction,R02237
20715,b2315,KEGG_reaction,R04241
20716,b2316,KEGG_reaction,R00742
20717,b2316,KEGG_reaction,R04386
20718,b2317,KEGG_reaction,-
20719,b2318,KEGG_reaction,-
20720,b2319,KEGG_reaction,R02291
20721,b2320,KEGG_reaction,R04210
20722,b2321,KEGG_reaction,-
20723,b2322,KEGG_reaction,-
20724,b2323,KEGG_reaction,R04355
20725,b2323,KEGG_reaction,R04726
20726,b2323,KEGG_reaction,R04952
20727,b2323,KEGG_reaction,R04957
20728,b2323,KEGG_reaction,R04960
20729,b2323,KEGG_reaction,R04963
20730,b2323,KEGG_reaction,R04968
20731,b2323,KEGG_reaction,R07762
20732,b2323,KEGG_reaction,R10115
20733,b2323,KEGG_reaction,R10119
20734,b2324,KEGG_reaction,R00601
20735,b2324,KEGG_reaction,R08702
20736,b2325,KEGG_reaction,-
20737,b2326,KEGG_reaction,-
20738,b2327,KEGG_reaction,-
20739,b2328,KEGG_reaction,-
20740,b2329,KEGG_reaction,R01714
20741,b2330,KEGG_reaction,R10806
20742,b2331,KEGG_reaction,-
20743,b2332,KEGG_reaction,-
20744,b2333,KEGG_reaction,-
20745,b2334,KEGG_reaction,-
20746,b2335,KEGG_reaction,-
20747,b2336,KEGG_reaction,-
20748,b2339,KEGG_reaction,-
20749,b2340,KEGG_reaction,-
20750,b2341,KEGG_reaction,R01975
20751,b2341,KEGG_reaction,R03026
20752,b2341,KEGG_reaction,R03045
20753,b2341,KEGG_reaction,R03276
20754,b2341,KEGG_reaction,R04137
20755,b2341,KEGG_reaction,R04170
20756,b2341,KEGG_reaction,R04203
20757,b2341,KEGG_reaction,R04204
20758,b2341,KEGG_reaction,R04224
20759,b2341,KEGG_reaction,R04737
20760,b2341,KEGG_reaction,R04738
20761,b2341,KEGG_reaction,R04739
20762,b2341,KEGG_reaction,R04740
20763,b2341,KEGG_reaction,R04741
20764,b2341,KEGG_reaction,R04744
20765,b2341,KEGG_reaction,R04745
20766,b2341,KEGG_reaction,R04746
20767,b2341,KEGG_reaction,R04748
20768,b2341,KEGG_reaction,R04749
20769,b2341,KEGG_reaction,R05066
20770,b2341,KEGG_reaction,R05305
20771,b2341,KEGG_reaction,R06411
20772,b2341,KEGG_reaction,R06412
20773,b2341,KEGG_reaction,R06941
20774,b2341,KEGG_reaction,R06942
20775,b2341,KEGG_reaction,R07935
20776,b2341,KEGG_reaction,R07951
20777,b2341,KEGG_reaction,R08093
20778,b2341,KEGG_reaction,R08094
20779,b2342,KEGG_reaction,R00829
20780,b2342,KEGG_reaction,R00927
20781,b2342,KEGG_reaction,R01177
20782,b2342,KEGG_reaction,R03778
20783,b2342,KEGG_reaction,R03858
20784,b2342,KEGG_reaction,R03991
20785,b2342,KEGG_reaction,R04546
20786,b2342,KEGG_reaction,R04742
20787,b2342,KEGG_reaction,R04747
20788,b2342,KEGG_reaction,R05506
20789,b2342,KEGG_reaction,R05586
20790,b2342,KEGG_reaction,R07891
20791,b2342,KEGG_reaction,R07895
20792,b2342,KEGG_reaction,R07899
20793,b2342,KEGG_reaction,R08091
20794,b2342,KEGG_reaction,R08095
20795,b2343,KEGG_reaction,-
20796,b2344,KEGG_reaction,-
20797,b2345,KEGG_reaction,-
20798,b2346,KEGG_reaction,-
20799,b2347,KEGG_reaction,-
20800,b2349,KEGG_reaction,-
20801,b2350,KEGG_reaction,-
20802,b2351,KEGG_reaction,-
20803,b2352,KEGG_reaction,-
20804,b2354,KEGG_reaction,-
20805,b2356,KEGG_reaction,-
20806,b2357,KEGG_reaction,-
20807,b2358,KEGG_reaction,-
20808,b2359,KEGG_reaction,-
20809,b2360,KEGG_reaction,-
20810,b2361,KEGG_reaction,-
20811,b2362,KEGG_reaction,-
20812,b2363,KEGG_reaction,-
20813,b4545,KEGG_reaction,-
20814,b4501,KEGG_reaction,-
20815,b2364,KEGG_reaction,-
20816,b2365,KEGG_reaction,-
20817,b2366,KEGG_reaction,R00221
20818,b2367,KEGG_reaction,-
20819,b2368,KEGG_reaction,-
20820,b2369,KEGG_reaction,-
20821,b2370,KEGG_reaction,-
20822,b2371,KEGG_reaction,-
20823,b2372,KEGG_reaction,-
20824,b2373,KEGG_reaction,R01908
20825,b2374,KEGG_reaction,-
20826,b2375,KEGG_reaction,-
20827,b2377,KEGG_reaction,-
20828,b2378,KEGG_reaction,R05146
20829,b2378,KEGG_reaction,R10906
20830,b2379,KEGG_reaction,-
20831,b2380,KEGG_reaction,-
20832,b2381,KEGG_reaction,-
20833,b2382,KEGG_reaction,-
20834,b2383,KEGG_reaction,-
20835,b2384,KEGG_reaction,-
20836,b2385,KEGG_reaction,-
20837,b2386,KEGG_reaction,-
20838,b2387,KEGG_reaction,-
20839,b2388,KEGG_reaction,R00299
20840,b2388,KEGG_reaction,R01600
20841,b2388,KEGG_reaction,R01786
20842,b2389,KEGG_reaction,-
20843,b2390,KEGG_reaction,-
20844,b2392,KEGG_reaction,-
20845,b2393,KEGG_reaction,-
20846,b2394,KEGG_reaction,-
20847,b2395,KEGG_reaction,-
20848,b2398,KEGG_reaction,-
20849,b2399,KEGG_reaction,-
20850,b2400,KEGG_reaction,R05578
20851,b2405,KEGG_reaction,-
20852,b2406,KEGG_reaction,-
20853,b2407,KEGG_reaction,R01402
20854,b2407,KEGG_reaction,R01561
20855,b2407,KEGG_reaction,R01863
20856,b2407,KEGG_reaction,R01969
20857,b2407,KEGG_reaction,R02147
20858,b2407,KEGG_reaction,R02294
20859,b2407,KEGG_reaction,R02295
20860,b2407,KEGG_reaction,R02297
20861,b2407,KEGG_reaction,R02484
20862,b2407,KEGG_reaction,R02557
20863,b2407,KEGG_reaction,R02748
20864,b2407,KEGG_reaction,R08368
20865,b2407,KEGG_reaction,R09668
20866,b2407,KEGG_reaction,R10244
20867,b2408,KEGG_reaction,-
20868,b2409,KEGG_reaction,-
20869,b2410,KEGG_reaction,-
20870,b4546,KEGG_reaction,-
20871,b2411,KEGG_reaction,R00382
20872,b2412,KEGG_reaction,-
20873,b2413,KEGG_reaction,-
20874,b2414,KEGG_reaction,R00897
20875,b2414,KEGG_reaction,R03601
20876,b2414,KEGG_reaction,R04859
20877,b2415,KEGG_reaction,-
20878,b2416,KEGG_reaction,-
20879,b2417,KEGG_reaction,R02738
20880,b2417,KEGG_reaction,R02780
20881,b2417,KEGG_reaction,R04111
20882,b2417,KEGG_reaction,R04394
20883,b2417,KEGG_reaction,R05132
20884,b2417,KEGG_reaction,R08559
20885,b2418,KEGG_reaction,R00174
20886,b2418,KEGG_reaction,R01909
20887,b2418,KEGG_reaction,R02493
20888,b2419,KEGG_reaction,-
20889,b2420,KEGG_reaction,-
20890,b2421,KEGG_reaction,R00897
20891,b2421,KEGG_reaction,R03132
20892,b2421,KEGG_reaction,R03601
20893,b2421,KEGG_reaction,R04859
20894,b2422,KEGG_reaction,-
20895,b2423,KEGG_reaction,-
20896,b2424,KEGG_reaction,-
20897,b2425,KEGG_reaction,-
20898,b2426,KEGG_reaction,R04533
20899,b2426,KEGG_reaction,R04534
20900,b2426,KEGG_reaction,R04536
20901,b2426,KEGG_reaction,R04543
20902,b2426,KEGG_reaction,R04566
20903,b2426,KEGG_reaction,R04953
20904,b2426,KEGG_reaction,R04964
20905,b2426,KEGG_reaction,R07759
20906,b2426,KEGG_reaction,R07763
20907,b2426,KEGG_reaction,R10116
20908,b2426,KEGG_reaction,R10120
20909,b2426,KEGG_reaction,R10690
